Country Name,"Series Name","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
Bolivia,"Mortality rate, infant (per 1,000 live births)","83.9","81.1","78.3","75.5","72.8","70","67.2","64.4","61.5","58.6","55.8","53.1","50.5","47.9","45.5","43.2","41","38.9","36.9","35","33.2","31.5","29.8","28.3","26.9","25.6","24.5","23.5","22.6","21.7","20.9","20.2","",""
Bosnia and Herzegovina,"GDP per capita growth (annual %)","","","","","","21.1801580822297","81.355165382179","29.7415235311227","13.7091000113068","8.5983493513537","12.054882547569","2.04286360413084","4.94043854306381","4.23091833222622","7.37487547486634","5.12951620444926","6.35463087226158","7.18328671081518","7.16809278692932","-1.36252916749166","2.62997048976155","2.79214141494666","1.03433928506647","3.95729612900774","2.47075227986109","5.69830351451964","4.5276131121432","4.47338640670523","5.04583814593265","4.09411575032696","-1.77870388670868","8.94999142884024","5.31090031916564",""
Bosnia and Herzegovina,"Gini index","","","","","","","","","","","","30","","","34","","","33.1","","","","33","","","","","","","","","","","",""
Bosnia and Herzegovina,"Net official development assistance and official aid received (current US$)","9999.99977648258","9999.99977648258","15689999.5803833","70239997.8637695","408570007.324219","965799987.792969","851809997.558594","862049987.792969","914969970.703125","1286239990.23438","737929992.675781","640080017.089844","555780029.296875","541919982.910156","686090026.855469","539890014.648438","536840026.855469","550609985.351563","448480010.986328","398369995.117188","511179992.675781","625780029.296875","568020019.53125","521210021.972656","630200012.207031","356390014.648438","446119995.117188","440540008.544922","356070007.324219","460519989.013672","438649993.896484","564419982.910156","283899993.896484",""
Bosnia and Herzegovina,"Population growth (annual %)","0.291458993205271","0.179532623292175","-5.16526304355897","-8.10178118268825","-4.68985898879183","-0.314208288820264","4.10656532533756","3.51986603877969","1.64924947318851","0.91811638851753","0.632139635256837","0.372139796167984","0.0828752170247773","-0.349623550237269","-0.982327609602979","-1.17913407901923","-0.888359591107583","-1.24500087046096","-1.62201585384377","-1.67861781190568","-1.7340375845377","-1.79893469913603","-1.8542587666769","-1.55832890226336","-1.29347782804997","-1.31760658922995","-1.23730578353764","-1.18362667966933","-1.16659481128762","-1.16608133465016","-1.26677102311527","-1.44065259604193","-1.15051398459433",""
Bosnia and Herzegovina,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","","","","56.9195289611816","56.832649230957","","","","","81.1655578613281","","81.3628921508789","","88.1731185913086","","",""
Bosnia and Herzegovina,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","0.1","","","0.1","","","0","","","","0","","","","","","","","","","","",""
Bosnia and Herzegovina,"General government final consumption expenditure (current US$)","","","","","","","","","","","1369772335.43427","1357659151.01159","1576920174.96162","1937630385.9586","2224915484.61518","2430443333.27823","2698376726.66817","3326231925.33536","4220374536.77213","4132501379.72329","3972383154.7869","4304951536.56489","4025100807.37875","4149522861.05505","4242720271.55638","3604003874.13155","3579055153.46927","3695574329.83376","4026623656.82248","3965222089.81126","4196972573.77823","4595493727.0426","4578638711.01679",""
Bosnia and Herzegovina,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","-0.594427824020386","","-0.586415469646454","","-0.52839332818985","","-0.163837283849716","-0.405683517456055","0.0173193961381912","-0.500624358654022","-0.441336750984192","-0.631416618824005","-0.539653778076172","-0.665914297103882","-0.693730175495148","-0.819794893264771","-0.538148701190948","-0.404944121837616","-0.0191790424287319","-0.404167622327805","-0.402664005756378","-0.351470172405243","-0.400912255048752","-0.4248306453228","-0.447489053010941","-0.421767115592957","-0.439371019601822",""
Bosnia and Herzegovina,"Control of Corruption: Estimate","","","","","","","-0.270569711923599","","-0.402136474847794","","-0.59584903717041","","-0.387543082237244","-0.282097160816193","-0.324706375598907","-0.23280867934227","-0.301414400339127","-0.374117344617844","-0.360781222581863","-0.379986047744751","-0.336401551961899","-0.326692938804626","-0.309364050626755","-0.2444027364254","-0.299684911966324","-0.417167663574219","-0.485800504684448","-0.553566336631775","-0.605827152729034","-0.646842896938324","-0.642686784267426","-0.665344417095184","-0.683835208415985",""
Bosnia and Herzegovina,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","64.1284","64.83564","65.24652","65.37254","65.44253","","","",""
Bosnia and Herzegovina,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","","45.8346942869169","49.0902635279898","49.6097513913455","53.5008608706996","","52.2381277367734","47.371562985449","44.8932408077693","44.0235719186881","45.4216368447367","47.0207896847199","41.8471396190753",""
Bosnia and Herzegovina,"Mortality rate, infant (per 1,000 live births)","16.1","14.9","21.7","21","17","11.8","10.8","10.2","9.6","9.1","8.7","8.4","8.2","8","7.9","7.8","7.5","7.2","6.9","6.6","6.3","6","5.8","5.6","5.5","5.4","5.4","5.3","5.2","5.1","5","4.8","",""
Botswana,"GDP per capita growth (annual %)","3.6047556044134","4.41455535587501","0.0113750155759504","-0.981011810425144","0.78266012026296","4.25070395341859","3.25223001746195","5.83841856320078","-1.76122084825472","7.34242678307263","-0.104457890944872","-1.73773222971184","4.10782981578046","2.8085206399368","0.925705688278057","2.69387823705134","6.34700490671101","3.73406780956059","1.17691883239625","-15.8905576875302","7.87587113231369","4.71716586305368","-2.07017412610281","9.00566388932995","3.67952261203213","-6.70030234174305","5.05137315273221","1.97194438915353","2.08134612425246","1.04167163959789","-10.4026309073442","10.0542315357248","4.10382634129674",""
Botswana,"Gini index","","","","60.8","","","","","","","","","64.7","","","","","","","60.5","","","","","","53.3","","","","","","","",""
Botswana,"Net official development assistance and official aid received (current US$)","145220001.220703","131070007.324219","111260002.13623","129899993.896484","85180000.3051758","89660003.6621094","74569999.6948242","121620002.746582","106250000","60889999.3896484","30620000.8392334","28930000.3051758","37310001.373291","28059999.4659424","46610000.6103516","48270000.4577637","66610000.6103516","105550003.051758","723570007.324219","282820007.324219","154669998.168945","118500000","73069999.6948242","107370002.746582","99370002.746582","65540000.9155273","90569999.6948242","102089996.337891","85849998.4741211","67660003.6621094","78970001.2207031","96430000.3051758","89519996.6430664",""
Botswana,"Population growth (annual %)","3.01201857228217","2.87375886498308","2.86395904419004","2.88383633405035","2.78404362280986","2.6314388804012","2.46573135709364","2.32306138427136","2.21959718729796","2.14267215861941","2.07271158015976","2.0032685597646","1.86676435735896","1.75228455517665","1.74841429333915","1.79764812587178","1.87873623072759","1.96495716378833","2.03026526526897","2.05499060689998","2.06095163216795","2.0055569612499","1.92085566899296","1.90562696994558","1.92508536769659","1.96236891205249","2.02880248969911","2.07922251369081","2.04278510078483","1.95085634796209","1.85098576387245","1.6367427551677","1.60475774255203",""
Botswana,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Botswana,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","13.1","","","","","","","","","11.1","","","","","","","5.5","","","","","","4.1","","","","","","","",""
Botswana,"General government final consumption expenditure (current US$)","914932065.407269","955303263.77144","1092914953.3707","1164697749.76012","1219155605.30349","1421755301.8227","1269810423.38947","1414827530.57375","1440457372.1923","1503288538.28447","1441452036.53612","1289324111.48394","1217170223.04147","1653202791.9756","1839178077.52136","1924341880.50892","2749594188.97827","2949078875.35023","3272457578.58154","3636347454.73954","3889153758.11882","4281014495.99626","4427911393.52335","4433276254.48451","4525587419.36767","4281047610.66057","4294889677.63913","4650860900.854","4956043215.7922","5292401901.58149","5407105794.56931","5912030975.51442","5629400401.69763",""
Botswana,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","1.01524519920349","","0.955491304397583","","1.07435250282288","","0.87326443195343","1.10493755340576","0.916688740253448","1.06357252597809","1.01710987091064","1.05613911151886","1.03310561180115","0.953861236572266","0.991209805011749","1.06444656848907","1.10404145717621","1.10234701633453","1.01184713840485","1.03136825561523","0.979198038578033","1.00929439067841","0.958273768424988","1.09520745277405","1.01309037208557","1.04125964641571","1.07751607894897",""
Botswana,"Control of Corruption: Estimate","","","","","","","0.8179612159729","","0.824313879013062","","0.858368933200836","","0.624537587165833","1.24491953849792","0.875725924968719","1.16079270839691","0.936530530452728","0.993910908699036","1.02252972126007","0.927733778953552","1.00335109233856","0.96656745672226","0.90651535987854","0.893463313579559","0.81304007768631","0.781251549720764","0.867156803607941","0.712225377559662","0.719505965709686","0.68628865480423","0.611279487609863","0.665826141834259","0.661455094814301",""
Botswana,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","65.48306","65.64189","65.71078","66.17048","66.1978","","","",""
Botswana,"Central government debt, total (% of GDP)","11.3711032492715","12.1168020575228","12.5321505732804","12.4450599461028","12.0423976352474","10.972076070214","11.1567555492122","","","","","","","","","","6.02356808660498","5.9431764131185","8.00402997376666","19.2517818685668","21.8862970525722","21.0743622822987","20.6231807851092","19.0163812887175","18.3257336074772","19.086977673602","15.8049523139869","14.6807691758665","15.2307151442609","16.193904309718","19.6160814562101","","",""
Botswana,"Mortality rate, infant (per 1,000 live births)","33.8","33.8","34.2","35.1","36.1","37.5","36.6","36.9","36.6","36.1","35.1","34.7","36","38.4","41.1","41.4","43.5","47.3","49.4","48.7","48.3","48","42.9","39.7","38.7","36.6","35.3","32.3","30.9","29.9","29","28.3","",""
Brazil,"GDP per capita growth (annual %)","-6.06555566873385","-0.700696275905813","-2.17997980598244","3.24256327215463","4.1829558149573","2.60809000580113","0.656502162853471","1.85534302488402","-1.12444242574024","-0.948845922551726","2.97091078107165","0.0596489436684067","1.76024277856577","-0.0512856664974208","4.56178195748839","2.05557150146443","2.84796200765309","4.98082992000504","4.06172216621563","-1.07323833266479","6.52281617922927","3.01339627261974","1.00765403282705","2.11425645194304","-0.354514802264433","-4.35831717939337","-4.05742300240568","0.523296588574212","0.978938492697395","0.448280407148658","-3.91800417154039","4.43535281911002","2.42870175959639",""
Brazil,"Gini index","60.5","","53.2","60.1","","59.6","59.9","59.8","59.6","59","","58.4","58.1","57.6","56.5","56.3","55.6","54.9","54","53.7","","52.9","53.4","52.7","52","51.9","53.4","53.3","53.9","53.5","48.9","52.9","52",""
Brazil,"Net official development assistance and official aid received (current US$)","174380004.882813","196139999.389648","-235580001.831055","197520004.272461","259869995.117188","264329986.572266","257799987.792969","229789993.286133","260609985.351563","144380004.882813","255679992.675781","252020004.272461","236410003.662109","229300003.051758","178279998.779297","217240005.493164","110199996.948242","328589996.337891","468630004.882813","374809997.558594","464779998.779297","840690002.441406","1288540039.0625","1155729980.46875","914150024.414063","1003190002.44141","674630004.882813","273869995.117188","444970001.220703","272500000","612539978.027344","1114540039.0625","577010009.765625",""
Brazil,"Population growth (annual %)","1.80985576444804","1.7300615647074","1.65853493143757","1.61616519320128","1.5901570368766","1.56236694760604","1.53046546832903","1.50015143980194","1.46833970853954","1.42022228691432","1.36677132973907","1.32069475807143","1.26284153622856","1.18566943930002","1.13939301199192","1.11720287765336","1.07735384590771","1.03202723327326","0.987284202776065","0.953147864558066","0.93941802248079","0.928589629509177","0.900343360601223","0.868346150167205","0.857834828724811","0.845992601345206","0.8112564782781","0.79226340042227","0.793768153848091","0.766107802084815","0.665176682246802","0.528590452919416","0.459583548488331",""
Brazil,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","37.75","39.2200012207031","40.8400001525879","42.1100006103516","43.1300010681152","45.25","47.25","49.2900009155273","50.1199989318848","50.6151885986328","53.4900016784668","54.5200004577637","55.7599983215332","56.25","57.4900016784668","60.0900001525879","60.6399993896484","61.810001373291","62.9900016784668","65.1999969482422","66.2399978637695","",""
Brazil,"Poverty gap at $2.15 a day (2017 PPP) (%)","9.9","","10.2","9.6","","6","6.8","6.7","5.9","6.1","","5.2","4.4","4.9","4.2","3.7","3.1","3.2","2.5","2.4","","2.2","1.7","1.3","1.1","1.3","1.8","2","2","2.1","0.7","2.1","1.2",""
Brazil,"General government final consumption expenditure (current US$)","89114749092","72912837837.8378","66646496039.0006","77421804558.0325","97587858595.3387","161005442824.031","167966249427.918","172536930886.315","173351340738.654","118625327396.326","123013513113.151","108319286509.547","100988722395.127","106496922769.478","123601586191.878","168429645085.627","210880097199.18","264655224035.442","319488801848.872","327575442326.505","420051534111.289","488416927193.395","456809257481.431","467176911620.995","470419285943.785","356420263313.88","365949715737.317","416043923131.903","381375681703.42","374350071150.225","297216449651.894","307123742042.907","346265057310.558",""
Brazil,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","-0.220460131764412","","-0.339505791664124","","0.18410162627697","","0.327800273895264","0.00421393429860473","-0.275992810726166","-0.263379752635956","-0.294911116361618","-0.3579480946064","-0.313424706459045","0.163664221763611","0.0134759107604623","-0.132575422525406","0.0459616407752037","-0.258553296327591","-0.070290133357048","-0.331864446401596","-0.381035059690475","-0.480093955993652","-0.459640145301819","-0.714393615722656","-0.445607244968414","-0.419696539640427","-0.331465899944305",""
Brazil,"Control of Corruption: Estimate","","","","","","","-0.0185795314610004","","0.0414753258228302","","0.0132387839257717","","0.0819423124194145","0.090239018201828","-0.0272687114775181","-0.153748139739037","-0.120479896664619","-0.0839887857437134","0.00343736819922924","-0.079985611140728","0.0438063591718674","0.168382421135902","-0.0468542315065861","-0.0976997464895248","-0.365745902061462","-0.457372844219208","-0.445450931787491","-0.559335768222809","-0.480606287717819","-0.407679289579391","-0.428935021162033","-0.498797684907913","-0.566063046455383",""
Brazil,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","55.61506","55.22357","55.6207","58.59449","59.08307","","","",""
Brazil,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","61.3187804611479","59.3416583014604","59.8494899958247","57.228409380258","58.4572711058609","67.5375540277116","73.4188038096758","83.6692026509366","86.6078841199146","92.5652531882782","98.7098819546545","86.094982204685","80.4135489771561",""
Brazil,"Mortality rate, infant (per 1,000 live births)","52.7","50.6","48.3","46","43.5","41.1","38.7","36.4","34.3","32.3","30.4","28.6","26.8","25.1","23.5","22","20.7","19.5","18.4","17.5","16.7","16","15.4","14.9","14.6","14.3","15.1","13.8","13.5","13.4","13.1","12.9","",""
British Virgin Islands,"GDP per capita growth (annual %)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Gini index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Net official development assistance and official aid received (current US$)","5570000.17166138","6019999.98092651","5440000.05722046","3309999.94277954","10979999.5422363","1429999.94754791","1210000.03814697","1870000.00476837","1169999.95708466","2559999.94277954","4840000.15258789","2059999.94277954","-79999.9982118607","-529999.971389771","-1220000.02861023","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Population growth (annual %)","3.42615248692953","2.98378964985831","2.37068155695425","2.27425721121898","2.34546078639427","2.3992676545846","2.49216675190205","2.56612920332469","2.59106610970936","2.62267715534292","2.61037749426884","2.71354447748245","3.00892886592725","3.20804029713205","3.2801562564658","3.38472542151015","3.4549651327021","3.50643831160466","3.60230740187263","3.49553073401693","1.87551285025179","1.46261478346834","1.62818629726802","0.82694328769179","1.08975882376595","1.35422128878554","1.26217731781244","1.07360686059582","0.910677706943281","0.902459156305993","0.975300318670376","0.683520845329328","0.586286459995554",""
British Virgin Islands,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","55.5467796325684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"General government final consumption expenditure (current US$)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Control of Corruption: Estimate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
British Virgin Islands,"Mortality rate, infant (per 1,000 live births)","17.3","16.8","16.4","16","15.7","15.4","15.2","15","14.8","14.7","14.6","14.5","14.5","14.4","14.4","14.4","14.4","14.3","14.1","13.9","13.6","13.3","13","12.7","12.3","12","11.6","11.3","10.9","10.6","10.3","9.9","",""
Brunei Darussalam,"GDP per capita growth (annual %)","-2.03942377394556","0.114170788473956","1.90526367250791","-2.26616491536058","0.593746993764952","1.97692195928229","0.49313577982069","-3.67915601333274","-2.71319045264904","0.880166989858239","0.730069450995472","0.687036971302746","1.86468572862711","0.990882745814645","-1.2846012307221","-1.32505109993116","2.6920521206137","-1.41616764689927","-3.42374570857473","-3.20996309111621","1.11147982582061","2.33631519650612","-0.359754944391668","-3.33084483472304","-3.66751893243057","-1.52238423188406","-3.5211439819828","0.320205438773229","-0.868860056866723","2.9742261522544","0.291718917001631","-2.39682156288096","-2.42340770254603",""
Brunei Darussalam,"Gini index","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Brunei Darussalam,"Net official development assistance and official aid received (current US$)","3880000.11444092","3619999.88555908","5369999.88555908","5070000.17166138","5260000.22888184","4289999.96185303","3170000.07629395","379999.995231628","330000.013113022","1429999.94754791","629999.995231628","349999.994039536","-1820000.05245209","469999.998807907","769999.980926514","","","","","","","","","","","","","","","","","","",""
Brunei Darussalam,"Population growth (annual %)","3.14403626597194","2.98336491688063","2.76148786574345","2.59634706818906","2.5049519406922","2.42367607464414","2.34574842856443","2.26644359091607","2.19060273268485","2.13018930911378","2.08216354349989","2.02237896105741","1.95149833621625","1.87658391830951","1.79597440947835","1.72066656308508","1.64731083840717","1.58075344729259","1.52495500833732","1.48232308730953","1.46041834447089","1.36744365525444","1.26910407285782","1.23862687064177","1.19611546302496","1.14093587780034","1.07549615845856","1.00016015852588","0.924880804854795","0.865282211615446","0.835902308961215","0.822461681539278","0.811520875721177",""
Brunei Darussalam,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","","","","","","78.7954025268555","","","","","","","","","","","",""
Brunei Darussalam,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Brunei Darussalam,"General government final consumption expenditure (current US$)","775158300.566114","835865821.539174","976078705.093473","1060780756.9172","1104459476.09209","1266425610.72405","1290033410.37601","1307914973.40393","1209965093.25395","1316257580.57579","1549193283.15051","1646618813.28754","1587631102.18543","1578220255.85142","1736047917.79571","1754610528.61787","2071767657.91887","2770482687.96671","2467175710.4138","2499365791.51625","3036283588.8872","3469238333.65265","3512416701.14528","3648596589.10169","3662078545.27087","3240547788.18411","2989512121.13973","3211205011.83656","3275286210.66202","3372749903.05809","3053193259.70879","3146847873.2437","3357032133.72306",""
Brunei Darussalam,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","1.23704397678375","","1.11163866519928","","1.30202329158783","","1.15553212165833","1.14442586898804","1.36943471431732","1.21265983581543","1.12335515022278","1.10710692405701","1.12561905384064","1.38712668418884","1.27754700183868","1.08519375324249","0.909327208995819","1.07402229309082","1.26150703430176","1.23371255397797","1.14201784133911","1.1534252166748","1.2358136177063","1.11096370220184","1.18799841403961","1.17165172100067","1.25736796855927",""
Brunei Darussalam,"Control of Corruption: Estimate","","","","","","","0.478994995355606","","0.351099044084549","","0.352338552474976","","0.291513353586197","0.294731706380844","0.394488990306854","0.239500239491463","0.20188070833683","0.209355533123016","0.482722252607346","0.984291791915894","0.857778549194336","0.854477345943451","0.538632571697235","0.639075040817261","0.526151537895203","0.534770488739014","0.530952453613281","0.675776422023773","0.761487543582916","0.768578290939331","1.24822545051575","1.21635782718658","1.17481958866119",""
Brunei Darussalam,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","57.45747","62.85225","67.68007","69.63482","70.06387","","","",""
Brunei Darussalam,"Central government debt, total (% of GDP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Brunei Darussalam,"Mortality rate, infant (per 1,000 live births)","10.2","10.3","10.3","10.2","10","9.7","9.4","9.1","8.8","8.5","8.2","8","7.9","7.7","7.7","7.7","7.7","7.7","7.7","7.8","7.9","8.1","8.2","8.4","8.6","8.8","9","9.2","9.4","9.5","9.6","9.6","",""
Bulgaria,"GDP per capita growth (annual %)","-7.4632076536532","-7.53406884920661","-6.27126386481048","-0.691213557650556","2.16435886822359","3.32118676621323","5.74936999872133","-13.5909226506356","4.48402495072541","-7.88107451828138","5.10505714438303","5.91115990599565","8.19521483076812","6.07406235889275","7.31740481386147","7.86550231261518","7.61684985137107","7.44148860319636","6.87712687993118","-2.72241557643444","2.2260786772168","2.74691076533668","1.33406600038019","0.0154188467413263","1.52486811076595","4.05941140790065","3.75177878457853","3.4991755485791","3.43913006319094","4.77008195264021","-3.38798766592316","8.54260999187817","10.5597165401613",""
Bulgaria,"Gini index","","","","","","","","","","","","","","","","","35.7","36.1","33.6","33.8","35.7","34.3","36","36.6","37.4","38.6","40.6","40.4","41.3","40.3","40.5","39","",""
Bulgaria,"Net official development assistance and official aid received (current US$)","13619999.8855591","315679992.675781","147509994.506836","114650001.525879","157339996.337891","113069999.694824","180020004.272461","219470001.220703","238800003.051758","266559997.558594","307140014.648438","345950012.207031","326809997.558594","419410003.662109","618369995.117188","","","","","","","","","","","","","","","","","","",""
Bulgaria,"Population growth (annual %)","-1.80375047906806","-0.990425980099359","-1.07385319076042","-0.797665851516421","-0.339586079485037","-0.44539850047226","-0.515729879636827","-0.608797354537911","-0.66730270106626","-0.560648224779443","-0.493896416633318","-1.99063220438276","-2.17069878030004","-0.79211363763553","-0.754796951273604","-0.752977445493645","-0.759505915531059","-0.735282283991309","-0.70192274454598","-0.644281362547054","-0.658275446635908","-0.641228920515067","-0.579220596364389","-0.559647217410859","-0.568389264052903","-0.638069468160719","-0.701382097841331","-0.730443175298289","-0.722080405222853","-0.703905641117455","-0.60024151846542","-0.814846471528947","-6.18725298204958",""
Bulgaria,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","50.7585411071777","","","","","","","","","87.8617935180664","","","","","91.254020690918","91.9721832275391","92.1616134643555","92.5782165527344","93.219612121582","93.7353286743164","94.3036804199219","94.3266372680664","94.2451629638672","94.8150024414062","95.1430511474609","95.3857192993164","","","95.6712493896484","","",""
Bulgaria,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","","","","","","","","","","","","","2.7","0.7","0.4","0.3","0.7","1","0.8","0.8","0.5","1.5","0.8","0.5","0.3","0.3","0.1","0.2","",""
Bulgaria,"General government final consumption expenditure (current US$)","3752272727.27273","2082903225.80645","2104896907.21649","2042473001.37711","1666918819.18819","2914844203.59977","1702730354.32208","1374136308.25999","2757485693.25103","2671841976.38352","2620734007.60617","2747114488.52661","3145800984.60501","4252375769.17439","5064638701.19465","5422226711.46593","6239015511.77573","7415092372.28831","9343342430.01921","8708450037.39269","8376791161.11977","9151313785.49569","8572619063.25954","9540998845.65764","9621413530.77028","8175213864.30678","8412413832.13538","9243173337.95414","10898880502.3851","11511251788.6784","13653405945.2199","15926097841.2046","16553666953.8064",""
Bulgaria,"Political Stability and Absence of Violence/Terrorism: Estimate","","","","","","","-0.0910280793905258","","0.575025260448456","","0.377964615821838","","0.467512369155884","0.173525497317314","0.00363073358312249","0.14727059006691","0.394421190023422","0.357635468244553","0.369860708713531","0.353678971529007","0.360091060400009","0.301750302314758","0.379833996295929","0.170710384845734","0.0785408988595009","0.010424641892314","0.0682793706655502","0.321378797292709","0.444267064332962","0.56119829416275","0.40158087015152","0.364647597074509","0.246252059936523",""
Bulgaria,"Control of Corruption: Estimate","","","","","","","-0.361505150794983","","-0.17823214828968","","-0.178624525666237","","-0.171931698918343","-0.087321013212204","0.0682040601968765","0.0187454242259264","-0.11058596521616","-0.231792405247688","-0.274787336587906","-0.229267567396164","-0.237023547291756","-0.269264370203018","-0.281460791826248","-0.327604949474335","-0.302766591310501","-0.34570524096489","-0.259969264268875","-0.195962429046631","-0.18804033100605","-0.180789098143578","-0.322116583585739","-0.257637172937393","-0.157897114753723",""
Bulgaria,"Ease of doing business score (0 = lowest performance to 100 = best performance)","","","","","","","","","","","","","","","","","","","","","","","","","","72.46018","71.59242","71.69407","71.80724","71.97405","","","",""
Bulgaria,"Central government debt, total (% of GDP)","","","","","","","","","56.7466305226017","66.4559059688529","61.5724582647108","61.3339831607689","52.8814825755667","47.3999186252732","40.1767206503232","31.137940040717","27.7378918497081","24.1229128424502","17.9676324294207","20.1600090951992","20.5891365271305","19.4817178682192","21.7962168477584","22.0539393235951","32.5016654052337","30.8510800536234","35.5436700576707","32.2350541351225","28.6986532281831","26.9356388445987","32.2596461976759","32.8177085388119","",""
Bulgaria,"Mortality rate, infant (per 1,000 live births)","14.6","15.1","15.4","15.4","15.3","15.4","15.6","15.7","15.5","14.9","14.3","13.7","13.2","12.5","11.8","11","10.4","9.8","9.5","9.3","9.1","8.7","8.2","7.7","7.3","6.8","6.4","6.1","5.8","5.6","5.4","5.3","",""
Burkina Faso,"GDP per capita growth (annual %)","-3.17322794415276","6.34816829414709","-2.20551414476699","0.92197404161665","-1.20682002487743","3.04104049517302","8.21411497928881","3.62272638630733","4.3981361846896","4.29923200691815","-1.10685082808791","3.42037281461964","1.1931569551423","4.50716331077845","1.25080372415214","5.29343297349088","2.98669213366389","1.00130262746538","2.7310856339255","-0.012474271014014","5.30514455524253","3.50270659412131","3.273591495689","2.65729533056167","1.26399638537625","0.877785604827011","2.89349832690679","3.20325683612816","3.69351332759673","2.6724480013868","-0.781960570057109","4.14083479481447","-0.79200825503608",""
Burkina Faso,"Gini index","","","","","48.1","","","","49.9","","","","","43.3","","","","","","39.8","","","","","35.3","","","","43","","","37.4","",""
Burkina Faso,"Net official development assistance and official aid received (current US$)","326529998.779297","419649993.896484","433380004.882813","468989990.234375","433100006.103516","490450012.207031","419239990.234375","369109985.351563","400119995.117188","398760009.765625","179779998.779297","390940002.441406","440269989.013672","540840026.855469","647380004.882813","698190002.441406","900549987.792969","772260009.765625","821520019.53125","858599975.585938","1044619995.11719","981979980.46875","1152319946.28906","1045079956.05469","1123359985.35156","998390014.648438","1029479980.46875","892150024.414063","1187560058.59375","1107790039.0625","1731250000","1610540039.0625","1394810058.59375",""
Burkina Faso,"Population growth (annual %)","2.61991248147088","2.52714173284372","2.46263964821394","2.4850766675275","2.52059733150845","2.56324294246536","2.55512095673786","2.56669704135617","2.74887688045847","2.92518416489156","2.98388558736392","3.04072894648829","3.07479003510637","3.10451751268277","3.13802065225682","3.14899280596388","3.12248153649463","3.03278641140169","2.94356863526933","2.9314075345183","2.93926755839508","2.96973830872596","3.03188007722477","3.00842195462805","2.97977849923872","2.97234560821631","2.93481128912484","2.86565542084027","2.76868116258088","2.70387556725288","2.68878766730686","2.65037591522147","2.55998839127434",""
Burkina Faso,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","","","","","","","","","","","","","","","","","7.93815994262695","2.03617000579834","","","","","","","8.48834991455078","","","","12.6708002090454","14.0014600753784","","","",""
Burkina Faso,"Poverty gap at $2.15 a day (2017 PPP) (%)","","","","","46.7","","","","41.1","","","","","22.1","","","","","","18.2","","","","","9.5","","","","8.4","","","6.3","",""
